"","X1","K_beta","Mean_C1","Mean_C2","N","N_C1","N_C2","N_Tail","pi_C1","pi_C2","pi_Tail","rcc_C1","rcc_C2","rcc_Tail","Scale_Tail","Shape_Tail","tail","Variance_C1","Variance_C2","coverage","K_B","K_BB","karyotype","sample","samplename","Mean_C3","N_C3","pi_C3","rcc_C3","Variance_C3","Mean_Tail","Variance_Tail","purity","ploidy","purity_conf_mad","wgd_status","wgd_uncertain"
"6932",6932,2,0.852717326365959,0.143282507072594,40,29,11,0,0.724999646112261,0.275000353887739,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00257190581599045,0.00532791795853468,54,3,0,"2:0","e07affb1-b6b2-40a4-9c54-0e72f5ea5045","e07affb1-b6b2-40a4-9c54-0e72f5ea5045",NA,NA,NA,NA,NA,NA,NA,0.876,2.062,0.024,"no_wgd",FALSE
"6933",6933,2,0.497450764833605,0.150314069055601,298,248,50,0,0.828342307161905,0.171657692838095,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00625435204676003,0.00426132841267135,48,2,0,"1:0","e0aa815f-668a-4de9-bb32-3f215bb7f843","e0aa815f-668a-4de9-bb32-3f215bb7f843",NA,NA,NA,NA,NA,NA,NA,0.667,1.957,0.006,"no_wgd",FALSE
"6934",6934,1,0.330678761032366,NA,5317,4635,NA,682,0.854324993348909,NA,0.145675006651091,TRUE,NA,TRUE,0.050499999,1.2286728466806,TRUE,0.00324575873354735,NA,73,1,0,"1:1","e0aa815f-668a-4de9-bb32-3f215bb7f843","e0aa815f-668a-4de9-bb32-3f215bb7f843",NA,NA,NA,NA,NA,0.271339507201589,Inf,0.667,1.957,0.006,"no_wgd",FALSE
"6935",6935,2,0.488902426296711,0.244250890903822,219,66,121,32,0.304239804361878,0.52101857050247,0.174741625135651,TRUE,TRUE,FALSE,0.052599999,1.5058200711506,TRUE,0.00375904470495293,0.00198130834129923,96,2,0,"2:1","e0aa815f-668a-4de9-bb32-3f215bb7f843","e0aa815f-668a-4de9-bb32-3f215bb7f843",NA,NA,NA,NA,NA,0.156589543899533,Inf,0.667,1.957,0.006,"no_wgd",FALSE
"6936",6936,1,0.393224684748295,NA,2228,2027,NA,201,0.89728927586809,NA,0.10271072413191,TRUE,NA,TRUE,0.051299999,1.09024028792524,TRUE,0.00440278104878247,NA,64,1,0,"1:1","e1217ebe-1826-41a9-b6c4-702100a66f5e","e1217ebe-1826-41a9-b6c4-702100a66f5e",NA,NA,NA,NA,NA,0.619782216637671,Inf,0.794,2.035,0.014,"no_wgd",FALSE
"6937",6937,2,0.554924297472551,0.281987226691342,131,23,89,19,0.171395074694584,0.664876031070385,0.16372889423503,FALSE,TRUE,FALSE,0.052199999,1.28273874013735,TRUE,0.00162460933723539,0.00181455097943246,85,2,0,"2:1","e1217ebe-1826-41a9-b6c4-702100a66f5e","e1217ebe-1826-41a9-b6c4-702100a66f5e",NA,NA,NA,NA,NA,0.236822732250639,Inf,0.794,2.035,0.014,"no_wgd",FALSE
"6938",6938,2,0.694941574215639,0.177432166669815,744,662,82,0,0.848713156944403,0.151286843055597,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.0188303916633234,0.00352389561362647,20,2,0,"1:0","e127e9e4-c622-11e3-bf01-24c6515278c0","e127e9e4-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.759,1.961,0.016,"no_wgd",FALSE
"6939",6939,1,0.369619561321817,NA,11630,11287,NA,343,0.960868163968129,NA,0.0391318360318706,TRUE,NA,TRUE,0.057099999,1.08056465212836,TRUE,0.00815738704634027,NA,34,1,0,"1:1","e127e9e4-c622-11e3-bf01-24c6515278c0","e127e9e4-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,0.765847538913994,Inf,0.759,1.961,0.016,"no_wgd",FALSE
"6940",6940,2,0.561192579437929,0.257848852463964,1025,380,645,0,0.364652826809665,0.635347173190335,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0053951863811943,0.00600957005814527,47,2,0,"2:1","e127e9e4-c622-11e3-bf01-24c6515278c0","e127e9e4-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.759,1.961,0.016,"no_wgd",FALSE
"6941",6941,2,0.663626237212291,0.1261746208936,61,38,23,0,0.623801424807016,0.376198575192985,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00808172968087584,0.00315568930450904,35,2,0,"2:0","e127e9e4-c622-11e3-bf01-24c6515278c0","e127e9e4-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.759,1.961,0.016,"no_wgd",FALSE
"6942",6942,2,0.714286812476144,0.235798970467924,201,93,108,0,0.475993970664932,0.524006029335068,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.010187050031271,0.0124165109630741,26,3,0,"1:0","e1b169c3-44e0-43e5-9ee3-2df7a678a5ea","e1b169c3-44e0-43e5-9ee3-2df7a678a5ea",NA,NA,NA,NA,NA,NA,NA,0.749,1.921,0.001,"no_wgd",FALSE
"6943",6943,2,0.367606641686187,0.135526914538491,3882,2333,1549,0,0.612828246977079,0.387171753022921,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00521368801654894,0.00272955718782886,52,2,0,"1:1","e1b169c3-44e0-43e5-9ee3-2df7a678a5ea","e1b169c3-44e0-43e5-9ee3-2df7a678a5ea",NA,NA,NA,NA,NA,NA,NA,0.749,1.921,0.001,"no_wgd",FALSE
"6944",6944,1,0.372030769230769,NA,52,52,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.022582110591716,NA,36,2,0,"1:0","e1df938f-1f23-4291-98ef-13db6debb796","e1df938f-1f23-4291-98ef-13db6debb796",NA,NA,NA,NA,NA,NA,NA,0.559,4.019,0.019,"wgd",FALSE
"6945",6945,1,0.310693367346938,NA,588,588,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0208745211975045,NA,70,3,0,"2:1","e1df938f-1f23-4291-98ef-13db6debb796","e1df938f-1f23-4291-98ef-13db6debb796",NA,NA,NA,NA,NA,NA,NA,0.559,4.019,0.019,"wgd",FALSE
"6946",6946,1,0.548936822600633,NA,214,144,NA,70,0.649556925376312,NA,0.350443074623688,TRUE,NA,TRUE,0.051299999,1.11987169769404,TRUE,0.00775884788740925,NA,45.5,1,0,"2:0","e1df938f-1f23-4291-98ef-13db6debb796","e1df938f-1f23-4291-98ef-13db6debb796",NA,NA,NA,NA,NA,0.479257556846048,Inf,0.559,4.019,0.019,"wgd",FALSE
"6947",6947,1,0.324580301129235,NA,797,797,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0160970105906245,NA,81,3,0,"2:2","e1df938f-1f23-4291-98ef-13db6debb796","e1df938f-1f23-4291-98ef-13db6debb796",NA,NA,NA,NA,NA,NA,NA,0.559,4.019,0.019,"wgd",FALSE
"6948",6948,2,0.874725387921753,0.273733737334803,61,45,16,0,0.736063307331187,0.263936692668813,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00906823587411032,0.0111184502327651,15,2,0,"1:0","e1f0c565-6ed3-4e42-bc3e-c7b0003e837a","e1f0c565-6ed3-4e42-bc3e-c7b0003e837a",NA,NA,NA,NA,NA,NA,NA,0.927,1.929,0.026,"no_wgd",FALSE
"6949",6949,2,0.461299063757684,0.14977609076038,2260,1862,398,0,0.826686768176405,0.173313231823595,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0107677306362299,0.00251366080755465,29,2,0,"1:1","e1f0c565-6ed3-4e42-bc3e-c7b0003e837a","e1f0c565-6ed3-4e42-bc3e-c7b0003e837a",NA,NA,NA,NA,NA,NA,NA,0.927,1.929,0.026,"no_wgd",FALSE
"6950",6950,1,0.319123880597015,NA,134,134,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.034020003907329,NA,29,2,0,"1:0","e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d","e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d",NA,NA,NA,NA,NA,NA,NA,0.6,1.929,0.148,"no_wgd",FALSE
"6951",6951,2,0.23338634770779,0.0863058168569531,2970,1939,1031,0,0.66336655184728,0.33663344815272,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00537279997533652,0.000420950852516757,56,2,0,"1:1","e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d","e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d",NA,NA,NA,NA,NA,NA,NA,0.6,1.929,0.148,"no_wgd",FALSE
"6952",6952,2,0.919587250180252,0.617310892426571,40,23,17,0,0.63825597159554,0.36174402840446,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00117207904851658,0.0321518968350601,17,3,0,"1:0","e23462f2-cb86-4a3e-8521-221f4bec247c","e23462f2-cb86-4a3e-8521-221f4bec247c",NA,NA,NA,NA,NA,NA,NA,0.96,2.049,0.002,"no_wgd",FALSE
"6953",6953,1,0.479443681399561,NA,1159,1019,NA,140,0.858634488159636,NA,0.141365511840364,TRUE,NA,TRUE,0.079999999,1.26471438756025,TRUE,0.00931269050050619,NA,29,1,0,"1:1","e23462f2-cb86-4a3e-8521-221f4bec247c","e23462f2-cb86-4a3e-8521-221f4bec247c",NA,NA,NA,NA,NA,0.382212507119874,Inf,0.96,2.049,0.002,"no_wgd",FALSE
"6954",6954,1,0.388302684563758,NA,149,149,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.019816265630377,NA,42,2,0,"2:1","e23462f2-cb86-4a3e-8521-221f4bec247c","e23462f2-cb86-4a3e-8521-221f4bec247c",NA,NA,NA,NA,NA,NA,NA,0.96,2.049,0.002,"no_wgd",FALSE
"6955",6955,1,0.310223151125402,NA,311,311,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0100828396569514,NA,28,1,0,"1:0","e23c591e-c622-11e3-bf01-24c6515278c0","e23c591e-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.487,2.134,0.007,"no_wgd",FALSE
"6956",6956,1,0.246305408886026,NA,7765,7765,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00563309105638471,NA,37,1,0,"1:1","e23c591e-c622-11e3-bf01-24c6515278c0","e23c591e-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.487,2.134,0.007,"no_wgd",FALSE
"6957",6957,1,0.285216832836087,NA,2131,2131,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0144746917923102,NA,47,2,0,"2:1","e23c591e-c622-11e3-bf01-24c6515278c0","e23c591e-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.487,2.134,0.007,"no_wgd",FALSE
"6958",6958,1,0.311854552174266,NA,76,76,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0219146750540121,NA,37.5,2,0,"2:0","e23c591e-c622-11e3-bf01-24c6515278c0","e23c591e-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.487,2.134,0.007,"no_wgd",FALSE
"6959",6959,1,0.370217010309278,NA,194,194,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0291167347106494,NA,20,2,0,"1:0","e2b09705-c5c8-48ee-a90e-19648a7bf2cb","e2b09705-c5c8-48ee-a90e-19648a7bf2cb",NA,NA,NA,NA,NA,NA,NA,0.648,1.979,0.008,"no_wgd",FALSE
"6960",6960,1,0.309599006977992,NA,7452,7452,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00891959279289475,NA,32,1,0,"1:1","e2b09705-c5c8-48ee-a90e-19648a7bf2cb","e2b09705-c5c8-48ee-a90e-19648a7bf2cb",NA,NA,NA,NA,NA,NA,NA,0.648,1.979,0.008,"no_wgd",FALSE
"6961",6961,1,0.464593913043478,NA,230,230,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0401682043977316,NA,31,2,0,"2:0","e2b09705-c5c8-48ee-a90e-19648a7bf2cb","e2b09705-c5c8-48ee-a90e-19648a7bf2cb",NA,NA,NA,NA,NA,NA,NA,0.648,1.979,0.008,"no_wgd",FALSE
"6962",6962,1,0.401602983138781,NA,771,771,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0191459431169115,NA,24,2,0,"1:0","e2e6a409-b64d-463c-ac3b-e7987a3124f0","e2e6a409-b64d-463c-ac3b-e7987a3124f0",NA,NA,NA,NA,NA,NA,NA,0.467,2.015,0.01,"no_wgd",FALSE
"6963",6963,1,0.232658120670798,NA,10972,10972,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00495598935166325,NA,43,1,0,"1:1","e2e6a409-b64d-463c-ac3b-e7987a3124f0","e2e6a409-b64d-463c-ac3b-e7987a3124f0",NA,NA,NA,NA,NA,NA,NA,0.467,2.015,0.01,"no_wgd",FALSE
"6964",6964,1,0.265940632326857,NA,412,412,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0133976528672585,NA,53,2,0,"2:1","e2e6a409-b64d-463c-ac3b-e7987a3124f0","e2e6a409-b64d-463c-ac3b-e7987a3124f0",NA,NA,NA,NA,NA,NA,NA,0.467,2.015,0.01,"no_wgd",FALSE
"6965",6965,1,0.292056778976106,NA,1792,1792,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0157526934409632,NA,43,2,0,"2:0","e2e6a409-b64d-463c-ac3b-e7987a3124f0","e2e6a409-b64d-463c-ac3b-e7987a3124f0",NA,NA,NA,NA,NA,NA,NA,0.467,2.015,0.01,"no_wgd",FALSE
"6966",6966,1,0.354883536585366,NA,492,492,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01685618763546,NA,28,2,0,"1:0","e2fa7251-507e-4d76-95a3-a228adc3885a","e2fa7251-507e-4d76-95a3-a228adc3885a",NA,NA,NA,NA,NA,NA,NA,0.569,1.95,0.007,"no_wgd",FALSE
"6967",6967,1,0.272914359214219,NA,6414,6414,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0071796133843961,NA,38,1,0,"1:1","e2fa7251-507e-4d76-95a3-a228adc3885a","e2fa7251-507e-4d76-95a3-a228adc3885a",NA,NA,NA,NA,NA,NA,NA,0.569,1.95,0.007,"no_wgd",FALSE
"6968",6968,1,0.302050222222222,NA,225,225,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0165561585888395,NA,50,2,0,"2:1","e2fa7251-507e-4d76-95a3-a228adc3885a","e2fa7251-507e-4d76-95a3-a228adc3885a",NA,NA,NA,NA,NA,NA,NA,0.569,1.95,0.007,"no_wgd",FALSE
"6969",6969,1,0.487392217696642,NA,489,472,NA,17,0.953296634553045,NA,0.0467033654469545,TRUE,NA,TRUE,0.081599999,1.53170794207563,TRUE,0.0128942555534235,NA,32,1,0,"1:0","e30c64d5-e796-4cfc-8dc8-6e62bf97822f","e30c64d5-e796-4cfc-8dc8-6e62bf97822f",NA,NA,NA,NA,NA,0.235067706631859,Inf,0.52,2.561,0.009,"no_wgd",FALSE
"6970",6970,1,0.259522338074218,NA,6155,6003,NA,152,0.967223060432783,NA,0.0327769395672175,TRUE,NA,TRUE,0.052599999,1.28324502656516,TRUE,0.00341516622637867,NA,63,1,0,"1:1","e30c64d5-e796-4cfc-8dc8-6e62bf97822f","e30c64d5-e796-4cfc-8dc8-6e62bf97822f",NA,NA,NA,NA,NA,0.238304933126709,Inf,0.52,2.561,0.009,"no_wgd",FALSE
"6971",6971,2,0.416078222715047,0.210826193285465,4979,2112,2867,0,0.412805463753145,0.587194536246855,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.003316352931508,0.00416576996648909,78,2,0,"2:1","e30c64d5-e796-4cfc-8dc8-6e62bf97822f","e30c64d5-e796-4cfc-8dc8-6e62bf97822f",NA,NA,NA,NA,NA,NA,NA,0.52,2.561,0.009,"no_wgd",FALSE
"6972",6972,1,0.319314618151397,NA,2406,2339,NA,67,0.961751929949826,NA,0.0382480700501736,TRUE,NA,TRUE,0.054899999,1.30261459363403,TRUE,0.00558982180119092,NA,88,2,0,"2:2","e30c64d5-e796-4cfc-8dc8-6e62bf97822f","e30c64d5-e796-4cfc-8dc8-6e62bf97822f",NA,NA,NA,NA,NA,0.23631887355168,Inf,0.52,2.561,0.009,"no_wgd",FALSE
"6973",6973,2,0.689544634329511,0.229886980259426,581,509,72,0,0.875609730443832,0.124390269556168,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.0123062881234301,0.00851422377199637,18,2,0,"1:0","e34bcc5e-c622-11e3-bf01-24c6515278c0","e34bcc5e-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.7,2.295,0,"no_wgd",FALSE
"6974",6974,1,0.346070745262633,NA,9023,8608,NA,415,0.941627517167633,NA,0.0583724828323674,TRUE,NA,TRUE,0.051299999,1.04267979049575,TRUE,0.00718613197896047,NA,35,1,0,"1:1","e34bcc5e-c622-11e3-bf01-24c6515278c0","e34bcc5e-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,1.25327401068382,Inf,0.7,2.295,0,"no_wgd",FALSE
"6975",6975,1,0.347328460468846,NA,2537,2537,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0243279435797745,NA,47,2,0,"2:1","e34bcc5e-c622-11e3-bf01-24c6515278c0","e34bcc5e-c622-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.7,2.295,0,"no_wgd",FALSE
"6976",6976,2,0.717447675935577,0.196879893495639,819,447,372,0,0.541388217865818,0.458611782134182,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00410429386509517,0.0126672893993786,48,3,0,"1:0","e3eb5217-50e4-49e2-a6fa-f847d091f3c9","e3eb5217-50e4-49e2-a6fa-f847d091f3c9",NA,NA,NA,NA,NA,NA,NA,0.839,1.484,0.002,"no_wgd",FALSE
"6977",6977,2,0.421768395269526,0.137454750763831,1658,906,752,0,0.540436857275603,0.459563142724397,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00338518965255525,0.0047980751039308,84,3,0,"1:1","e3eb5217-50e4-49e2-a6fa-f847d091f3c9","e3eb5217-50e4-49e2-a6fa-f847d091f3c9",NA,NA,NA,NA,NA,NA,NA,0.839,1.484,0.002,"no_wgd",FALSE
"6978",6978,1,0.305223076923077,NA,26,26,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.024048524852071,NA,33.5,2,0,"1:0","e3ef5cad-4d6e-4f04-babb-a908ee02644b","e3ef5cad-4d6e-4f04-babb-a908ee02644b",NA,NA,NA,NA,NA,NA,NA,0.571,3.791,0.119,"wgd",TRUE
"6979",6979,1,0.265229936305733,NA,157,157,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0187210135624163,NA,46,2,0,"1:1","e3ef5cad-4d6e-4f04-babb-a908ee02644b","e3ef5cad-4d6e-4f04-babb-a908ee02644b",NA,NA,NA,NA,NA,NA,NA,0.571,3.791,0.119,"wgd",TRUE
"6980",6980,2,0.446292020958196,0.172026192550491,4676,1500,3176,0,0.328795331465288,0.671204668534712,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00789683305943157,0.00591893630560426,59,3,0,"2:1","e3ef5cad-4d6e-4f04-babb-a908ee02644b","e3ef5cad-4d6e-4f04-babb-a908ee02644b",NA,NA,NA,NA,NA,NA,NA,0.571,3.791,0.119,"wgd",TRUE
"6981",6981,2,0.574570723642809,0.149060131586601,602,240,362,0,0.402207497277761,0.597792502722239,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.0121097306253858,0.00298520160955603,46,2,0,"2:0","e3ef5cad-4d6e-4f04-babb-a908ee02644b","e3ef5cad-4d6e-4f04-babb-a908ee02644b",NA,NA,NA,NA,NA,NA,NA,0.571,3.791,0.119,"wgd",TRUE
"6982",6982,2,0.371828647439821,0.108692896867075,10036,5938,4098,0,0.59297726629558,0.40702273370442,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00551159442516875,0.00160619489573315,72,2,0,"2:2","e3ef5cad-4d6e-4f04-babb-a908ee02644b","e3ef5cad-4d6e-4f04-babb-a908ee02644b",NA,NA,NA,NA,NA,NA,NA,0.571,3.791,0.119,"wgd",TRUE
"6983",6983,3,0.423268362652474,0.169546329149844,908,18,231,0,0.0200941871192795,0.312421906987984,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0053558634501804,0.00464052607098939,49,2,0,"1:0","e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db","e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db",0.0806678513510461,659,0.667483905892736,TRUE,0.000456861481948086,NA,NA,0.171,1.895,0.211,"no_wgd",FALSE
"6984",6984,1,0.11890127305743,NA,10554,2290,NA,8264,0.265415561242541,NA,0.734584438757459,TRUE,NA,TRUE,0.050199999,2.24393972273335,TRUE,0.00168269298356571,NA,68,1,0,"1:1","e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db","e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db",NA,NA,NA,NA,NA,0.0905556513540336,0.0149808827516424,0.171,1.895,0.211,"no_wgd",FALSE
"6985",6985,1,0.0776461538444987,NA,26,26,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.000685455562026121,NA,91,1,0,"2:1","e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db","e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db",NA,NA,NA,NA,NA,NA,NA,0.171,1.895,0.211,"no_wgd",FALSE
"6986",6986,1,0.11600303030303,NA,33,33,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00432506029384757,NA,48,1,0,"2:0","e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db","e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db",NA,NA,NA,NA,NA,NA,NA,0.171,1.895,0.211,"no_wgd",FALSE
"6987",6987,1,0.450213636363636,NA,44,44,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0271461679958678,NA,24.5,2,0,"1:0","e45f3391-2e74-4767-817a-280cebac7c57","e45f3391-2e74-4767-817a-280cebac7c57",NA,NA,NA,NA,NA,NA,NA,0.71,3.058,0.016,"wgd",FALSE
"6988",6988,2,0.349345337304018,0.116170683875433,747,674,73,0,0.903621967704711,0.0963780322952885,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00519082500911477,0.00108694615527522,39,2,0,"1:1","e45f3391-2e74-4767-817a-280cebac7c57","e45f3391-2e74-4767-817a-280cebac7c57",NA,NA,NA,NA,NA,NA,NA,0.71,3.058,0.016,"wgd",FALSE
"6989",6989,3,0.521324683382188,0.260089477068843,2651,185,2209,0,0.0702734693334558,0.831869233536365,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00380562702988111,0.00391768921032493,53,3,0,"2:1","e45f3391-2e74-4767-817a-280cebac7c57","e45f3391-2e74-4767-817a-280cebac7c57",0.0969958154556361,257,0.0978572971301794,TRUE,0.000678959176199912,NA,NA,0.71,3.058,0.016,"wgd",FALSE
"6990",6990,1,0.387669457013575,NA,442,442,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.03243134510785,NA,38,3,0,"2:0","e45f3391-2e74-4767-817a-280cebac7c57","e45f3391-2e74-4767-817a-280cebac7c57",NA,NA,NA,NA,NA,NA,NA,0.71,3.058,0.016,"wgd",FALSE
"6991",6991,1,0.227444557982003,NA,1081,1081,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00960016616118408,NA,65,2,0,"2:2","e45f3391-2e74-4767-817a-280cebac7c57","e45f3391-2e74-4767-817a-280cebac7c57",NA,NA,NA,NA,NA,NA,NA,0.71,3.058,0.016,"wgd",FALSE
"6992",6992,1,0.307243939393939,NA,66,66,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0101040827662994,NA,27,1,0,"1:0","e4aaca83-3ae9-47f6-a975-c144767ad705","e4aaca83-3ae9-47f6-a975-c144767ad705",NA,NA,NA,NA,NA,NA,NA,0.498,4.177,0.018,"wgd",FALSE
"6993",6993,1,0.231435158817086,NA,913,913,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00575141735093317,NA,36,1,0,"1:1","e4aaca83-3ae9-47f6-a975-c144767ad705","e4aaca83-3ae9-47f6-a975-c144767ad705",NA,NA,NA,NA,NA,NA,NA,0.498,4.177,0.018,"wgd",FALSE
"6994",6994,2,0.4331840833367,0.191963969624805,2443,49,2394,0,0.0210387219213452,0.978961278078655,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00327735121857569,0.00413240520622541,45,1,0,"2:1","e4aaca83-3ae9-47f6-a975-c144767ad705","e4aaca83-3ae9-47f6-a975-c144767ad705",NA,NA,NA,NA,NA,NA,NA,0.498,4.177,0.018,"wgd",FALSE
"6995",6995,1,0.228173809523809,NA,210,210,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0102390902188209,NA,38,1,0,"2:0","e4aaca83-3ae9-47f6-a975-c144767ad705","e4aaca83-3ae9-47f6-a975-c144767ad705",NA,NA,NA,NA,NA,NA,NA,0.498,4.177,0.018,"wgd",FALSE
"6996",6996,1,0.172606402379935,NA,1102,1102,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00451112773614335,NA,49,1,0,"2:2","e4aaca83-3ae9-47f6-a975-c144767ad705","e4aaca83-3ae9-47f6-a975-c144767ad705",NA,NA,NA,NA,NA,NA,NA,0.498,4.177,0.018,"wgd",FALSE
"6997",6997,2,0.471888336653818,0.136186978381846,981,777,204,0,0.793077460305852,0.206922539694148,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.0169590628974476,0.00215758157769567,41,3,0,"1:0","e4c8c7f0-5bac-4d59-91c4-c98207150548","e4c8c7f0-5bac-4d59-91c4-c98207150548",NA,NA,NA,NA,NA,NA,NA,0.61,1.94,0.021,"no_wgd",FALSE
"6998",6998,1,0.295637784287505,NA,6268,4902,NA,1366,0.751521397387509,NA,0.248478602612491,TRUE,NA,TRUE,0.050499999,1.23260722420946,TRUE,0.00417416233157837,NA,67,1,0,"1:1","e4c8c7f0-5bac-4d59-91c4-c98207150548","e4c8c7f0-5bac-4d59-91c4-c98207150548",NA,NA,NA,NA,NA,0.267604171803018,Inf,0.61,1.94,0.021,"no_wgd",FALSE
"6999",6999,2,0.477216100587481,0.196255323805014,759,136,623,0,0.162368742435935,0.837631257564065,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.00284992655782147,0.00768621902734465,86,3,0,"2:1","e4c8c7f0-5bac-4d59-91c4-c98207150548","e4c8c7f0-5bac-4d59-91c4-c98207150548",NA,NA,NA,NA,NA,NA,NA,0.61,1.94,0.021,"no_wgd",FALSE
"7000",7000,2,0.608203359610482,0.229683626261373,473,119,354,0,0.238782866657632,0.761217133342368,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0045406855924632,0.0135732476875867,67,3,0,"2:0","e4c8c7f0-5bac-4d59-91c4-c98207150548","e4c8c7f0-5bac-4d59-91c4-c98207150548",NA,NA,NA,NA,NA,NA,NA,0.61,1.94,0.021,"no_wgd",FALSE
